id,name,state,county,country,level,population,latitude,longitude,wiki
2572,Bartlett,TN,Shelby County,,city-us,57318,35.205,-89.874,6430
2566,Bartlett,IL,Cook County,,city-us,40539,41.961,-88.178,8775
2565,Bartlett,NH,Carroll County,,city-us,3288,44.078,-71.235,5340
2564,Bartlett,TX,Bell County,,city-us,1643,30.795,-97.432,3965
2573,Bartlett,MN,Todd County,,city-us,449,46.325,-94.967,1882
2575,Bartlett,NE,Wheeler County,,city-us,109,41.885,-98.552,2631
2569,Bartlett,KS,Labette County,,city-us,68,37.055,-95.211,3244
2567,Bartlett,IA,Fremont County,,city-us,10,40.885,-95.795,1633
2568,Bartlett,VA,Isle of Wight County,,city-us,0,36.941,-76.537,235
2570,Bartlett,ND,Ramsey County,,city-us,0,48.045,-98.432,379
2571,Bartlett,MO,Shannon County,,city-us,0,37.005,-91.414,252
2574,Bartlett,OH,Washington County,,city-us,0,39.419,-81.816,557
